time;gFx;gFy;gFz;TgF
13,384000;-0,3152;0,9467;-0,1454;1,008
13,398000;-0,3183;0,9447;-0,1505;1,008
13,399000;-0,3235;0,9467;-0,1483;1,011
13,400000;-0,3252;0,9491;-0,1505;1,015
13,405000;-0,3271;0,9516;-0,1529;1,018
13,407000;-0,3210;0,9540;-0,1605;1,019
13,421000;-0,3200;0,9887;-0,3327;1,091
13,422000;-0,3164;0,9760;-0,1786;1,041
13,422000;-0,3134;0,9494;-0,1375;1,009
13,422000;-0,3125;0,9430;-0,1305;1,002
13,423000;-0,3090;0,9391;-0,1261;0,997
13,428000;-0,3090;0,9401;-0,1219;0,997
13,432000;-0,3095;0,9357;-0,1185;0,993
13,435000;-0,3064;0,9374;-0,1134;0,993
13,440000;-0,3044;0,9386;-0,1121;0,993
13,444000;-0,3000;0,9398;-0,1099;0,993
13,448000;-0,2973;0,9460;-0,1075;0,997
13,451000;-0,3003;0,9491;-0,1094;1,001
13,456000;-0,2951;0,9516;-0,1102;1,002
13,460000;-0,2963;0,9545;-0,1102;1,006
13,463000;-0,2927;0,9569;-0,1094;1,007
13,467000;-0,2890;0,9562;-0,1168;1,006
13,472000;-0,2868;0,9596;-0,1217;1,009
13,475000;-0,2817;0,9599;-0,1239;1,008
13,479000;-0,2731;0,9606;-0,1297;1,007
13,483000;-0,2734;0,9591;-0,1331;1,006
13,489000;-0,2656;0,9591;-0,1441;1,006
13,493000;-0,2524;0,9613;-0,1695;1,008
13,497000;-0,2595;0,9589;-0,1446;1,004
13,506000;-0,2536;0,9565;-0,1373;0,999
13,508000;-0,2558;0,9513;-0,1307;0,994
13,509000;-0,2541;0,9528;-0,1292;0,995
13,512000;-0,2560;0,9472;-0,1256;0,989
13,515000;-0,2499;0,9528;-0,1290;0,993
13,520000;-0,2477;0,9567;-0,1292;0,997
13,525000;-0,2465;0,9562;-0,1319;0,996
13,528000;-0,2436;0,9601;-0,1341;1,000
13,531000;-0,2367;0,9640;-0,1366;1,002
13,535000;-0,2399;0,9660;-0,1434;1,006
13,547000;-0,2355;0,9697;-0,1446;1,008
13,551000;-0,2331;0,9682;-0,1505;1,007
13,553000;-0,2331;0,9716;-0,1576;1,012
13,553000;-0,2326;0,9723;-0,1566;1,012
13,574000;-0,2304;0,9662;-0,1502;1,005
13,575000;-0,2260;0,9667;-0,1471;1,004
13,576000;-0,2257;0,9665;-0,1439;1,003
13,576000;-0,2248;0,9621;-0,1473;0,999
13,576000;-0,2231;0,9623;-0,1480;0,999
13,577000;-0,2213;0,9567;-0,1471;0,993
13,579000;-0,2184;0,9613;-0,1544;0,998
13,583000;-0,2221;0,9572;-0,1544;0,995
13,588000;-0,2179;0,9582;-0,1593;0,995
13,591000;-0,2182;0,9560;-0,1644;0,994
13,595000;-0,2189;0,9618;-0,1671;1,000
13,598000;-0,2143;0,9633;-0,1774;1,003
13,602000;-0,2130;0,9631;-0,1798;1,003
13,606000;-0,2184;0,9687;-0,1813;1,009
13,610000;-0,2191;0,9640;-0,1888;1,007
13,614000;-0,2152;0,9706;-0,1901;1,012
13,618000;-0,2174;0,9719;-0,1930;1,014
13,625000;-0,2179;0,9733;-0,1950;1,016
13,627000;-0,2106;0,9780;-0,2299;1,026
13,630000;-0,2211;0,9733;-0,1923;1,016
13,634000;-0,2209;0,9709;-0,1881;1,013
13,649000;-0,2289;0,9714;-0,1862;1,015
13,650000;-0,2294;0,9706;-0,1852;1,014
13,651000;-0,2326;0,9682;-0,1779;1,011
13,651000;-0,2360;0,9675;-0,1830;1,012
13,659000;-0,2365;0,9635;-0,1786;1,008
13,660000;-0,2336;0,9653;-0,1840;1,010
13,662000;-0,2424;0,9635;-0,1776;1,009
13,666000;-0,2414;0,9613;-0,1764;1,007
13,671000;-0,2475;0,9618;-0,1779;1,009
13,673000;-0,2443;0,9616;-0,1742;1,007
13,677000;-0,2511;0,9645;-0,1747;1,012
13,681000;-0,2541;0,9679;-0,1771;1,016
13,685000;-0,2533;0,9672;-0,1759;1,015
13,689000;-0,2624;0,9653;-0,1757;1,016
13,693000;-0,2678;0,9687;-0,1788;1,021
13,697000;-0,2670;0,9731;-0,1766;1,024
13,701000;-0,2665;0,9728;-0,1730;1,023
13,706000;-0,2714;0,9689;-0,1771;1,022
13,709000;-0,2768;0,9672;-0,1713;1,021
13,713000;-0,2707;0,9687;-0,1737;1,021
13,717000;-0,2778;0,9679;-0,1742;1,022
13,721000;-0,2829;0,9665;-0,1695;1,021
13,725000;-0,2824;0,9628;-0,1671;1,017
13,729000;-0,2829;0,9582;-0,1661;1,013
13,733000;-0,2863;0,9609;-0,1642;1,016
13,742000;-0,2897;0,9635;-0,1654;1,020
13,746000;-0,2900;0,9609;-0,1634;1,017
13,749000;-0,2939;0,9633;-0,1622;1,020
13,749000;-0,2939;0,9628;-0,1576;1,019
13,757000;-0,2981;0,9679;-0,1573;1,025
13,758000;-0,2959;0,9684;-0,1615;1,025
13,761000;-0,3017;0,9643;-0,1595;1,023
13,765000;-0,3034;0,9694;-0,1551;1,028
13,770000;-0,3039;0,9679;-0,1542;1,026
13,772000;-0,3022;0,9711;-0,1493;1,028
13,777000;-0,3000;0,9692;-0,1520;1,026
13,780000;-0,3032;0,9679;-0,1495;1,025
13,784000;-0,3056;0,9667;-0,1463;1,024
13,789000;-0,3056;0,9670;-0,1507;1,025
13,793000;-0,3037;0,9657;-0,1434;1,022
13,797000;-0,3061;0,9675;-0,1458;1,025
13,800000;-0,3039;0,9640;-0,1424;1,021
13,807000;-0,3022;0,9618;-0,1437;1,018
13,810000;-0,2981;0,9626;-0,1441;1,018
13,813000;-0,2995;0,9616;-0,1466;1,018
13,817000;-0,2946;0,9635;-0,1507;1,019
13,824000;-0,2927;0,9653;-0,1478;1,019
13,825000;-0,2907;0,9672;-0,1576;1,022
13,829000;-0,2900;0,9660;-0,1556;1,021
13,832000;-0,2888;0,9687;-0,1608;1,024
13,837000;-0,2841;0,9711;-0,1639;1,025
13,845000;-0,2827;0,9721;-0,1683;1,026
13,845000;-0,2797;0,9711;-0,1788;1,026
13,849000;-0,1923;0,9875;-0,4740;1,112
13,853000;-0,2800;0,9814;-0,1556;1,032
13,861000;-0,2773;0,9799;-0,1432;1,028
13,865000;-0,2805;0,9816;-0,1373;1,030
13,865000;-0,2817;0,9770;-0,1312;1,025
13,868000;-0,2741;0,9782;-0,1314;1,024
13,878000;-0,2766;0,9787;-0,1356;1,026
13,879000;-0,2700;0,9687;-0,1324;1,014
13,882000;-0,2680;0,9689;-0,1368;1,015
13,883000;-0,2648;0,9682;-0,1356;1,013
13,889000;-0,2697;0,9692;-0,1368;1,015
13,893000;-0,2626;0,9601;-0,1251;1,003
13,895000;-0,2590;0,9631;-0,1239;1,005
13,899000;-0,2602;0,9633;-0,1192;1,005
13,905000;-0,2577;0,9697;-0,1222;1,011
13,908000;-0,2599;0,9689;-0,1195;1,010
13,911000;-0,2526;0,9733;-0,1229;1,013
13,915000;-0,2560;0,9780;-0,1229;1,018
13,919000;-0,2514;0,9755;-0,1270;1,015
13,923000;-0,2509;0,9824;-0,1270;1,022
13,928000;-0,2516;0,9824;-0,1322;1,023
13,931000;-0,2455;0,9855;-0,1329;1,024
13,935000;-0,1932;0,9907;-0,3022;1,054
13,941000;-0,2526;0,9836;-0,1239;1,023
13,943000;-0,2531;0,9846;-0,1102;1,023
13,947000;-0,2541;0,9806;-0,1080;1,019
13,951000;-0,2531;0,9782;-0,1075;1,016
13,957000;-0,2526;0,9799;-0,1092;1,018
13,962000;-0,2551;0,9699;-0,1136;1,009
13,968000;-0,2509;0,9699;-0,1082;1,008
13,968000;-0,2494;0,9679;-0,1119;1,006
13,971000;-0,2455;0,9660;-0,1112;1,003
13,975000;-0,2489;0,9628;-0,1121;1,001
13,979000;-0,2519;0,9640;-0,1092;1,002
13,983000;-0,2504;0,9650;-0,1136;1,003
13,988000;-0,2487;0,9645;-0,1158;1,003
13,992000;-0,2502;0,9701;-0,1168;1,009
13,995000;-0,2529;0,9723;-0,1236;1,012
13,999000;-0,2580;0,9755;-0,1231;1,017
14,003000;-0,2599;0,9745;-0,1246;1,016
14,007000;-0,2617;0,9841;-0,1324;1,027
14,011000;-0,2634;0,9806;-0,1312;1,024
14,015000;-0,2656;0,9809;-0,1253;1,024
14,019000;-0,2685;0,9797;-0,1263;1,024
14,023000;-0,2709;0,9745;-0,1251;1,019
14,028000;-0,2766;0,9736;-0,1248;1,020
14,031000;-0,2717;0,9711;-0,1268;1,016
14,034000;-0,2660;0,9704;-0,1449;1,017
14,039000;-0,2717;0,9618;-0,1353;1,009
14,043000;-0,2775;0,9613;-0,1309;1,009
14,047000;-0,2748;0,9613;-0,1268;1,008
14,050000;-0,2768;0,9550;-0,1344;1,003
14,055000;-0,2800;0,9552;-0,1322;1,004
14,059000;-0,2829;0,9584;-0,1275;1,007
14,063000;-0,2841;0,9621;-0,1287;1,011
14,067000;-0,2905;0,9613;-0,1290;1,013
14,073000;-0,2907;0,9618;-0,1331;1,014
14,076000;-0,2905;0,9667;-0,1353;1,018
14,079000;-0,2900;0,9667;-0,1339;1,018
14,084000;-0,2917;0,9667;-0,1400;1,019
14,089000;-0,2954;0,9670;-0,1375;1,020
14,091000;-0,2949;0,9670;-0,1353;1,020
14,095000;-0,2988;0,9682;-0,1363;1,022
14,098000;-0,2929;0,9631;-0,1402;1,016
14,102000;-0,2890;0,9626;-0,1539;1,017
14,115000;-0,2919;0,9579;-0,1637;1,015
14,118000;-0,2919;0,9587;-0,1444;1,012
14,119000;-0,2934;0,9569;-0,1451;1,011
14,119000;-0,2929;0,9550;-0,1395;1,009
14,135000;-0,2927;0,9540;-0,1407;1,008
14,136000;-0,2927;0,9518;-0,1410;1,006
14,137000;-0,2893;0,9523;-0,1437;1,006
14,137000;-0,2922;0,9538;-0,1439;1,008
14,147000;-0,2839;0,9547;-0,1590;1,009
14,148000;-0,2868;0,9550;-0,1564;1,009
14,148000;-0,2861;0,9562;-0,1507;1,009
14,150000;-0,2883;0,9594;-0,1512;1,013
14,156000;-0,2851;0,9606;-0,1451;1,012
14,157000;-0,2839;0,9611;-0,1471;1,013
14,161000;-0,2836;0,9611;-0,1444;1,012
14,165000;-0,2827;0,9623;-0,1490;1,014
14,169000;-0,2773;0,9601;-0,1478;1,010
14,173000;-0,2724;0,9623;-0,1473;1,011
14,177000;-0,2748;0,9577;-0,1480;1,007
14,181000;-0,2685;0,9574;-0,1461;1,005
14,185000;-0,2663;0,9587;-0,1485;1,006
14,195000;-0,2636;0,9530;-0,1502;1,000
14,195000;-0,2619;0,9523;-0,1517;0,999
14,204000;-0,2570;0,9530;-0,1468;0,998
14,208000;-0,2538;0,9494;-0,1498;0,994
14,208000;-0,2553;0,9530;-0,1524;0,998
14,214000;-0,2470;0,9555;-0,1551;0,999
14,215000;-0,2482;0,9611;-0,1542;1,005
14,218000;-0,2438;0,9574;-0,1551;1,000
14,225000;-0,2414;0,9616;-0,1534;1,003
14,226000;-0,2411;0,9606;-0,1546;1,002
14,230000;-0,2372;0,9623;-0,1559;1,003
14,233000;-0,2348;0,9606;-0,1581;1,001
14,239000;-0,2311;0,9618;-0,1571;1,002
14,242000;-0,2301;0,9623;-0,1573;1,002
14,246000;-0,2277;0,9623;-0,1556;1,001
14,249000;-0,2270;0,9633;-0,1554;1,002
14,254000;-0,2262;0,9594;-0,1527;0,997
14,258000;-0,2177;0,9626;-0,1554;0,999
14,261000;-0,2184;0,9601;-0,1520;0,996
14,265000;-0,2187;0,9582;-0,1498;0,994
14,269000;-0,2150;0,9572;-0,1539;0,993
14,274000;-0,2182;0,9538;-0,1576;0,991
14,278000;-0,2082;0,9547;-0,1556;0,989
14,281000;-0,2086;0,9594;-0,1539;0,994
14,285000;-0,2055;0,9584;-0,1529;0,992
14,290000;-0,2101;0,9599;-0,1564;0,995
14,293000;-0,2074;0,9577;-0,1566;0,992
14,298000;-0,2118;0,9567;-0,1627;0,993
14,301000;-0,2013;0,9648;-0,1593;0,998
14,313000;-0,2038;0,9655;-0,1593;1,000
14,314000;-0,2074;0,9648;-0,1608;1,000
14,314000;-0,2067;0,9657;-0,1630;1,001
14,321000;-0,2069;0,9645;-0,1647;1,000
14,322000;-0,2103;0,9648;-0,1627;1,001
14,335000;-0,2091;0,9687;-0,1620;1,004
14,337000;-0,2099;0,9657;-0,1656;1,002
14,337000;-0,2103;0,9628;-0,1678;1,000
14,337000;-0,2089;0,9626;-0,1673;0,999
14,346000;-0,2147;0,9675;-0,1815;1,007
14,347000;-0,2419;0,9968;-0,3044;1,070
14,349000;-0,2265;0,9770;-0,2147;1,026
14,353000;-0,2069;0,9616;-0,1639;0,997
14,358000;-0,2038;0,9631;-0,1559;0,997
14,361000;-0,2042;0,9606;-0,1507;0,994
14,365000;-0,2040;0,9638;-0,1522;0,997
14,368000;-0,2057;0,9616;-0,1466;0,994
14,373000;-0,2025;0,9648;-0,1478;0,997
14,377000;-0,2055;0,9655;-0,1446;0,998
14,380000;-0,2020;0,9650;-0,1456;0,997
14,384000;-0,2045;0,9672;-0,1437;0,999
14,390000;-0,2040;0,9611;-0,1444;0,993
14,393000;-0,1989;0,9682;-0,1466;0,999
14,396000;-0,2008;0,9660;-0,1432;0,997
14,400000;-0,2023;0,9672;-0,1432;0,998
14,406000;-0,2040;0,9655;-0,1449;0,997
14,409000;-0,2082;0,9758;-0,1622;1,011
14,412000;-0,2152;1,0068;-0,2441;1,058
14,415000;-0,2018;0,9692;-0,1261;0,998
14,420000;-0,2020;0,9672;-0,1307;0,997
14,429000;-0,1996;0,9699;-0,1229;0,998
14,430000;-0,1942;0,9684;-0,1270;0,996
14,437000;-0,1910;0,9709;-0,1285;0,998
14,437000;-0,1891;0,9714;-0,1244;0,997
14,449000;-0,1906;0,9679;-0,1241;0,994
14,449000;-0,1906;0,9706;-0,1214;0,997
14,450000;-0,1869;0,9682;-0,1214;0,994
14,452000;-0,1884;0,9650;-0,1180;0,990
14,459000;-0,1886;0,9677;-0,1226;0,994
14,460000;-0,1840;0,9655;-0,1197;0,990
14,464000;-0,1854;0,9635;-0,1253;0,989
14,467000;-0,1859;0,9645;-0,1300;0,991
14,472000;-0,1842;0,9648;-0,1373;0,992
14,475000;-0,1857;0,9687;-0,1378;0,996
14,479000;-0,1886;0,9711;-0,1427;0,999
14,483000;-0,1901;0,9697;-0,1480;0,999
14,492000;-0,1876;0,9728;-0,1510;1,002
14,494000;-0,1928;0,9750;-0,1542;1,006
14,496000;-0,1930;0,9780;-0,1576;1,009
14,500000;-0,1996;0,9792;-0,1651;1,013
14,504000;-0,1945;0,9792;-0,1656;1,012
14,509000;-0,1984;0,9804;-0,1722;1,015
14,512000;-0,1976;0,9736;-0,1747;1,009
14,517000;-0,2018;0,9794;-0,1788;1,016
14,520000;-0,2018;0,9799;-0,1891;1,018
14,525000;-0,2045;0,9767;-0,1901;1,016
14,529000;-0,2013;0,9755;-0,1864;1,013
14,532000;-0,2025;0,9719;-0,1832;1,009
14,536000;-0,1986;0,9694;-0,1801;1,006
14,541000;-0,2006;0,9675;-0,1823;1,005
14,544000;-0,2030;0,9677;-0,1823;1,005
14,548000;-0,1974;0,9699;-0,1832;1,007
14,551000;-0,2025;0,9667;-0,1852;1,005
14,557000;-0,2006;0,9701;-0,1854;1,008
14,560000;-0,2042;0,9672;-0,1903;1,007
14,563000;-0,2042;0,9662;-0,1903;1,006
14,567000;-0,2033;0,9701;-0,1918;1,010
14,570000;-0,2035;0,9719;-0,1918;1,011
14,579000;-0,2118;0,9704;-0,2023;1,014
14,582000;-0,2101;0,9672;-0,1959;1,009
14,586000;-0,2123;0,9731;-0,1996;1,016
14,588000;-0,2152;0,9738;-0,2023;1,018
14,595000;-0,2182;0,9726;-0,1991;1,016
14,597000;-0,2179;0,9709;-0,1979;1,015
14,599000;-0,2191;0,9699;-0,2023;1,015
14,603000;-0,2209;0,9719;-0,2020;1,017
14,607000;-0,2240;0,9650;-0,2008;1,011
14,611000;-0,2209;0,9716;-0,2033;1,017
14,615000;-0,2243;0,9657;-0,1991;1,011
14,618000;-0,2196;0,9640;-0,2013;1,009
14,624000;-0,2209;0,9689;-0,2001;1,014
14,627000;-0,2243;0,9667;-0,1974;1,012
14,631000;-0,2294;0,9670;-0,1976;1,013
14,635000;-0,2309;0,9716;-0,1974;1,018
14,639000;-0,2311;0,9694;-0,1972;1,016
14,642000;-0,2299;0,9716;-0,1928;1,017
14,646000;-0,2348;0,9638;-0,1920;1,010
14,650000;-0,2382;0,9709;-0,1901;1,018
14,655000;-0,2406;0,9716;-0,1893;1,019
14,658000;-0,2409;0,9726;-0,1876;1,019
14,663000;-0,2438;0,9736;-0,1888;1,021
14,666000;-0,2433;0,9726;-0,1859;1,020
14,670000;-0,2448;0,9733;-0,1898;1,021
14,679000;-0,2482;0,9740;-0,1781;1,021
14,685000;-0,2460;0,9733;-0,1815;1,020
14,688000;-0,2453;0,9684;-0,1798;1,015
14,688000;-0,2460;0,9684;-0,1798;1,015
14,695000;-0,2526;0,9723;-0,1774;1,020
14,696000;-0,2502;0,9726;-0,1703;1,019
14,699000;-0,2504;0,9689;-0,1691;1,015
14,702000;-0,2526;0,9692;-0,1669;1,015
14,708000;-0,2563;0,9704;-0,1669;1,017
14,710000;-0,2514;0,9684;-0,1651;1,014
14,714000;-0,2519;0,9682;-0,1612;1,013
14,717000;-0,2558;0,9721;-0,1598;1,018
14,721000;-0,2548;0,9701;-0,1593;1,016
14,726000;-0,2560;0,9755;-0,1564;1,021
14,730000;-0,2570;0,9726;-0,1595;1,019
14,733000;-0,2555;0,9758;-0,1524;1,020
14,737000;-0,2553;0,9726;-0,1520;1,017
14,742000;-0,2563;0,9782;-0,1502;1,022
14,746000;-0,2555;0,9740;-0,1439;1,017
14,749000;-0,2577;0,9721;-0,1444;1,016
14,753000;-0,2582;0,9760;-0,1451;1,020
14,758000;-0,2617;0,9750;-0,1490;1,020
14,762000;-0,2587;0,9755;-0,1451;1,020
14,766000;-0,2592;0,9753;-0,1510;1,020
14,769000;-0,2656;0,9755;-0,1476;1,022
14,777000;-0,2575;0,9772;-0,1476;1,021
14,778000;-0,2555;0,9753;-0,1434;1,018
14,782000;-0,2558;0,9740;-0,1468;1,018
14,793000;-0,2966;1,0009;-0,2665;1,077
14,794000;-0,2507;0,9760;-0,1239;1,015
14,794000;-0,2453;0,9775;-0,1180;1,015
14,798000;-0,2448;0,9804;-0,1131;1,017
14,802000;-0,2712;0,9909;-0,1160;1,034
14,808000;-0,2607;0,9850;-0,1202;1,026
14,810000;-0,2428;0,9748;-0,1114;1,011
14,813000;-0,2436;0,9806;-0,1107;1,016
14,818000;-0,2372;0,9809;-0,1131;1,015
14,822000;-0,2392;0,9765;-0,1148;1,012
14,826000;-0,2392;0,9780;-0,1146;1,013
14,830000;-0,2331;0,9762;-0,1112;1,010
14,833000;-0,2340;0,9767;-0,1170;1,011
14,837000;-0,2338;0,9760;-0,1219;1,011
14,842000;-0,2292;0,9784;-0,1190;1,012
14,845000;-0,2301;0,9831;-0,1163;1,016
14,849000;-0,2316;0,9843;-0,1192;1,018
14,853000;-0,2265;0,9870;-0,1097;1,019
14,858000;-0,2240;0,9828;-0,1121;1,014
14,861000;-0,2248;0,9902;-0,1065;1,021
14,865000;-0,2209;0,9912;-0,1097;1,021
14,869000;-0,2204;0,9921;-0,1016;1,021
14,874000;-0,2191;0,9846;-0,1021;1,014
14,877000;-0,2147;0,9877;-0,1029;1,016
14,881000;-0,2123;0,9846;-0,0970;1,012
14,884000;-0,2116;0,9833;-0,0989;1,011
14,892000;-0,2111;0,9836;-0,1011;1,011
14,894000;-0,2133;0,9828;-0,1007;1,011
14,898000;-0,2121;0,9787;-0,1002;1,006
14,901000;-0,2145;0,9809;-0,1053;1,010
14,905000;-0,2060;0,9787;-0,1016;1,005
14,914000;-0,2067;0,9777;-0,0985;1,004
14,922000;-0,2028;0,9753;-0,0970;1,001
14,924000;-0,2038;0,9775;-0,0919;1,003
14,925000;-0,1996;0,9809;-0,0897;1,005
14,926000;-0,1964;0,9850;-0,0963;1,009
14,934000;-0,2003;0,9848;-0,0948;1,009
14,935000;-0,2003;0,9863;-0,0943;1,011
14,936000;-0,1932;0,9846;-0,0928;1,008
14,945000;-0,2001;0,9868;-0,0958;1,011
14,946000;-0,1986;0,9848;-0,0950;1,009
14,948000;-0,1969;0,9782;-0,0945;1,002
14,952000;-0,1952;0,9806;-0,0970;1,005
14,957000;-0,1964;0,9772;-0,0911;1,001
14,960000;-0,1935;0,9719;-0,0945;0,995
14,964000;-0,1974;0,9711;-0,0963;0,996
14,968000;-0,2001;0,9677;-0,1002;0,993
14,972000;-0,2025;0,9679;-0,1058;0,995
14,976000;-0,2035;0,9631;-0,1151;0,991
14,980000;-0,2106;0,9645;-0,1217;0,995
14,984000;-0,2133;0,9640;-0,1334;0,996
14,987000;-0,2355;0,9831;-0,1901;1,029
14,991000;-0,2785;1,0222;-0,4053;1,134
14,995000;-0,2138;0,9811;-0,1231;1,012
14,999000;-0,2167;0,9846;-0,1200;1,015
15,003000;-0,2162;0,9880;-0,1119;1,018
15,010000;-0,2187;0,9894;-0,1129;1,020
15,011000;-0,2255;0,9870;-0,1146;1,019
15,015000;-0,2231;0,9824;-0,1136;1,014
15,020000;-0,2223;0,9784;-0,1109;1,009
15,026000;-0,2235;0,9758;-0,1165;1,008
15,027000;-0,2257;0,9660;-0,1143;0,999
15,031000;-0,2257;0,9579;-0,1160;0,991
15,035000;-0,2304;0,9540;-0,1165;0,988
15,039000;-0,2235;0,9440;-0,1231;0,978
15,043000;-0,2316;0,9474;-0,1241;0,983
15,047000;-0,2336;0,9438;-0,1317;0,981
15,051000;-0,2409;0,9450;-0,1393;0,985
15,056000;-0,2424;0,9501;-0,1424;0,991
15,059000;-0,2485;0,9521;-0,1480;0,995
15,063000;-0,2541;0,9562;-0,1564;1,002
15,067000;-0,2580;0,9679;-0,1612;1,015
15,071000;-0,2629;0,9711;-0,1659;1,020
15,075000;-0,2621;0,9765;-0,1752;1,026
15,079000;-0,2702;0,9833;-0,1849;1,036
15,083000;-0,2768;0,9880;-0,2035;1,046
15,087000;-0,2768;0,9880;-0,2155;1,048
15,092000;-0,2756;0,9821;-0,1986;1,039
15,095000;-0,2724;0,9736;-0,1830;1,027
15,099000;-0,2685;0,9711;-0,1815;1,024
15,103000;-0,2646;0,9618;-0,1769;1,013
15,109000;-0,2641;0,9543;-0,1713;1,005
15,112000;-0,2626;0,9477;-0,1691;0,998
15,115000;-0,2607;0,9474;-0,1727;0,998
15,119000;-0,2597;0,9394;-0,1752;0,990
15,124000;-0,2582;0,9381;-0,1727;0,988
15,127000;-0,2609;0,9325;-0,1764;0,984
15,131000;-0,2602;0,9372;-0,1803;0,989
15,135000;-0,2614;0,9440;-0,1798;0,996
15,139000;-0,2621;0,9494;-0,1823;1,002
15,143000;-0,2621;0,9550;-0,1859;1,008
15,147000;-0,2636;0,9591;-0,1906;1,013
15,151000;-0,2609;0,9626;-0,1893;1,015
15,155000;-0,2680;0,9660;-0,1901;1,020
15,163000;-0,2643;0,9726;-0,1903;1,026
15,168000;-0,2651;0,9704;-0,1945;1,025
15,169000;-0,2609;0,9711;-0,1942;1,024
15,188000;-0,2614;0,9635;-0,1918;1,017
15,190000;-0,2595;0,9591;-0,1976;1,013
15,191000;-0,2560;0,9587;-0,1962;1,011
15,191000;-0,2563;0,9547;-0,1950;1,008
15,192000;-0,2538;0,9494;-0,1940;1,002
15,192000;-0,2543;0,9440;-0,1957;0,997
15,195000;-0,2487;0,9398;-0,1959;0,992
15,198000;-0,2507;0,9423;-0,1972;0,995
15,202000;-0,2477;0,9374;-0,1947;0,989
15,208000;-0,2492;0,9447;-0,1910;0,996
15,211000;-0,2448;0,9482;-0,1945;0,998
15,215000;-0,2480;0,9467;-0,1945;0,998
15,218000;-0,2460;0,9569;-0,1947;1,007
15,222000;-0,2475;0,9596;-0,1898;1,009
15,226000;-0,2460;0,9638;-0,1974;1,014
15,230000;-0,2424;0,9628;-0,2001;1,013
15,234000;-0,2511;0,9677;-0,1940;1,018
15,238000;-0,2426;0,9679;-0,1935;1,016
15,242000;-0,2436;0,9692;-0,1950;1,018
15,247000;-0,2448;0,9640;-0,1910;1,013
15,250000;-0,2382;0,9631;-0,1891;1,010
15,254000;-0,2377;0,9611;-0,1906;1,008
15,260000;-0,2360;0,9562;-0,1832;1,002
15,262000;-0,2321;0,9545;-0,1840;0,999
15,266000;-0,2380;0,9491;-0,1832;0,996
15,269000;-0,2306;0,9533;-0,1796;0,997
15,280000;-0,2365;0,9438;-0,1744;0,988
15,280000;-0,2296;0,9442;-0,1761;0,988
15,285000;-0,2301;0,9501;-0,1761;0,993
15,285000;-0,2318;0,9511;-0,1737;0,994
15,298000;-0,2321;0,9596;-0,1759;1,003
15,299000;-0,2331;0,9591;-0,1735;1,002
15,299000;-0,2323;0,9616;-0,1752;1,005
15,303000;-0,2318;0,9667;-0,1747;1,009
15,307000;-0,2326;0,9684;-0,1732;1,011
15,310000;-0,2348;0,9716;-0,1730;1,014
15,314000;-0,2336;0,9697;-0,1688;1,012
15,318000;-0,2321;0,9709;-0,1725;1,013
15,321000;-0,2304;0,9650;-0,1698;1,007
15,326000;-0,2304;0,9633;-0,1700;1,005
15,329000;-0,2338;0,9635;-0,1710;1,006
15,333000;-0,2309;0,9645;-0,1695;1,006
15,337000;-0,2304;0,9562;-0,1713;0,998
15,341000;-0,2336;0,9545;-0,1725;0,998
15,345000;-0,2331;0,9530;-0,1739;0,996
15,349000;-0,2316;0,9494;-0,1752;0,993
15,353000;-0,2318;0,9572;-0,1757;1,000
15,358000;-0,2380;0,9567;-0,1757;1,001
15,361000;-0,2367;0,9609;-0,1759;1,005
15,365000;-0,2353;0,9633;-0,1764;1,007
15,369000;-0,2382;0,9687;-0,1730;1,012
15,375000;-0,2411;0,9701;-0,1720;1,014
15,378000;-0,2431;0,9719;-0,1754;1,017
15,382000;-0,2458;0,9728;-0,1747;1,018
15,385000;-0,2472;0,9748;-0,1730;1,020
15,389000;-0,2482;0,9723;-0,1695;1,018
15,393000;-0,2485;0,9704;-0,1632;1,015
15,397000;-0,2485;0,9679;-0,1627;1,012
15,401000;-0,2497;0,9694;-0,1605;1,014
15,405000;-0,2563;0,9653;-0,1568;1,011
15,414000;-0,2536;0,9579;-0,1480;1,002
15,415000;-0,2577;0,9596;-0,1485;1,005
15,433000;-0,2570;0,9565;-0,1488;1,002
15,434000;-0,2575;0,9572;-0,1446;1,002
15,435000;-0,2614;0,9574;-0,1434;1,003
15,435000;-0,2631;0,9555;-0,1388;1,001
15,435000;-0,2697;0,9550;-0,1329;1,001
15,438000;-0,2673;0,9589;-0,1339;1,004
15,444000;-0,2675;0,9635;-0,1324;1,009
15,445000;-0,2695;0,9670;-0,1305;1,012
15,449000;-0,2724;0,9677;-0,1324;1,014
15,453000;-0,2739;0,9631;-0,1290;1,010
15,456000;-0,2736;0,9687;-0,1312;1,015
15,461000;-0,2751;0,9689;-0,1356;1,016
15,464000;-0,2783;0,9682;-0,1353;1,016
15,468000;-0,2788;0,9687;-0,1415;1,018
15,472000;-0,2746;0,9699;-0,1476;1,019
15,477000;-0,2748;0,9640;-0,1634;1,016
15,480000;-0,2734;0,9697;-0,1722;1,022
15,484000;-0,2836;0,9609;-0,1402;1,012
15,488000;-0,2878;0,9623;-0,1366;1,014
15,494000;-0,2905;0,9596;-0,1356;1,012
15,496000;-0,2888;0,9604;-0,1375;1,012
15,500000;-0,2834;0,9631;-0,1412;1,014
15,504000;-0,2915;0,9626;-0,1415;1,016
15,510000;-0,2907;0,9594;-0,1395;1,012
15,514000;-0,2912;0,9601;-0,1393;1,013
